region,date,type,iso_alpha
Togo,3/5/20,0.5,TGO
Togo,3/6/20,0.5,TGO
Togo,3/8/20,0.5,TGO
Togo,3/9/20,0.5,TGO
Togo,4/2/20,0.5,TGO
Trinidad and Tobago,1/23/20,0,TTO
Trinidad and Tobago,2/2/20,0,TTO
Trinidad and Tobago,2/23/20,0,TTO
Trinidad and Tobago,2/25/20,0,TTO
Trinidad and Tobago,2/27/20,0,TTO
Trinidad and Tobago,3/10/20,0,TTO
Trinidad and Tobago,3/11/20,0,TTO
Trinidad and Tobago,3/12/20,0,TTO
Trinidad and Tobago,3/13/20,1,TTO
Trinidad and Tobago,3/14/20,1,TTO
Trinidad and Tobago,3/15/20,1,TTO
Trinidad and Tobago,3/16/20,1,TTO
Trinidad and Tobago,3/17/20,1,TTO
Trinidad and Tobago,3/18/20,1,TTO
Trinidad and Tobago,3/19/20,1,TTO
Trinidad and Tobago,3/2/20,1,TTO
Trinidad and Tobago,3/20/20,1,TTO
Trinidad and Tobago,3/21/20,1,TTO
Trinidad and Tobago,3/22/20,1,TTO
Trinidad and Tobago,3/23/20,1,TTO
Trinidad and Tobago,3/24/20,1,TTO
Trinidad and Tobago,3/25/20,1,TTO
Trinidad and Tobago,3/26/20,1,TTO
Trinidad and Tobago,3/27/20,1,TTO
Trinidad and Tobago,3/28/20,1,TTO
Trinidad and Tobago,3/29/20,1,TTO
Trinidad and Tobago,3/30/20,1,TTO
Trinidad and Tobago,3/5/20,1,TTO
Trinidad and Tobago,3/6/20,1,TTO
Trinidad and Tobago,3/8/20,1,TTO
Trinidad and Tobago,3/9/20,1,TTO
Trinidad and Tobago,4/2/20,1,TTO
Tunisia,1/23/20,0,TUN
Tunisia,2/2/20,0,TUN
Tunisia,2/23/20,0,TUN
Tunisia,2/25/20,0,TUN
Tunisia,2/27/20,0,TUN
Tunisia,3/10/20,0,TUN
Tunisia,3/11/20,0,TUN
Tunisia,3/12/20,0,TUN
Tunisia,3/13/20,0,TUN
Tunisia,3/14/20,0,TUN
Tunisia,3/15/20,0,TUN
Tunisia,3/16/20,0,TUN
Tunisia,3/17/20,0,TUN
Tunisia,3/18/20,0,TUN
Tunisia,3/19/20,0,TUN
Tunisia,3/2/20,0,TUN
Tunisia,3/20/20,1,TUN
Tunisia,3/21/20,1,TUN
Tunisia,3/22/20,1,TUN
Tunisia,3/23/20,1,TUN
Tunisia,3/24/20,1,TUN
Tunisia,3/25/20,1,TUN
Tunisia,3/26/20,1,TUN
Tunisia,3/27/20,1,TUN
Tunisia,3/28/20,1,TUN
Tunisia,3/29/20,1,TUN
Tunisia,3/30/20,1,TUN
Tunisia,3/5/20,1,TUN
Tunisia,3/6/20,1,TUN
Tunisia,3/8/20,1,TUN
Tunisia,3/9/20,1,TUN
Tunisia,4/2/20,1,TUN
Turkey,1/23/20,0,TUR
Turkey,2/2/20,0,TUR
Turkey,2/23/20,0,TUR
Turkey,2/25/20,0,TUR
Turkey,2/27/20,0,TUR
Turkey,3/10/20,0,TUR
Turkey,3/11/20,0,TUR
Turkey,3/12/20,0,TUR
Turkey,3/13/20,0,TUR
Turkey,3/14/20,0,TUR
Turkey,3/15/20,0,TUR
Turkey,3/16/20,0,TUR
Turkey,3/17/20,0,TUR
Turkey,3/18/20,0,TUR
Turkey,3/19/20,0,TUR
Turkey,3/2/20,0,TUR
Turkey,3/20/20,0,TUR
Turkey,3/21/20,0,TUR
Turkey,3/22/20,0,TUR
Turkey,3/23/20,1,TUR
Turkey,3/24/20,1,TUR
Turkey,3/25/20,1,TUR
Turkey,3/26/20,1,TUR
Turkey,3/27/20,1,TUR
Turkey,3/28/20,1,TUR
Turkey,3/29/20,1,TUR
Turkey,3/30/20,1,TUR
Turkey,3/5/20,1,TUR
Turkey,3/6/20,1,TUR
Turkey,3/8/20,1,TUR
Turkey,3/9/20,1,TUR
Turkey,4/2/20,1,TUR
Uganda,1/23/20,0,UGA
Uganda,2/2/20,0,UGA
Uganda,2/23/20,0,UGA
Uganda,2/25/20,0,UGA
Uganda,2/27/20,0,UGA
Uganda,3/10/20,0,UGA
Uganda,3/11/20,0,UGA
Uganda,3/12/20,0,UGA
Uganda,3/13/20,0,UGA
Uganda,3/14/20,0,UGA
Uganda,3/15/20,0,UGA
Uganda,3/16/20,0,UGA
Uganda,3/17/20,0,UGA
Uganda,3/18/20,1,UGA
Uganda,3/19/20,1,UGA
Uganda,3/2/20,1,UGA
Uganda,3/20/20,1,UGA
Uganda,3/21/20,1,UGA
Uganda,3/22/20,1,UGA
Uganda,3/23/20,1,UGA
Uganda,3/24/20,1,UGA
Uganda,3/25/20,1,UGA
Uganda,3/26/20,1,UGA
Uganda,3/27/20,1,UGA
Uganda,3/28/20,1,UGA
Uganda,3/29/20,1,UGA
Uganda,3/30/20,1,UGA
Uganda,3/5/20,1,UGA
Uganda,3/6/20,1,UGA
Uganda,3/8/20,1,UGA
Uganda,3/9/20,1,UGA
Uganda,4/2/20,1,UGA
Ukraine,1/23/20,0,UKR
Ukraine,2/2/20,0,UKR
Ukraine,2/23/20,0,UKR
Ukraine,2/25/20,0,UKR
Ukraine,2/27/20,0,UKR
Ukraine,3/10/20,0,UKR
Ukraine,3/11/20,0,UKR
Ukraine,3/12/20,0,UKR
Ukraine,3/13/20,0,UKR
Ukraine,3/14/20,0,UKR
Ukraine,3/15/20,0,UKR
Ukraine,3/16/20,0,UKR
Ukraine,3/17/20,1,UKR
Ukraine,3/18/20,1,UKR
Ukraine,3/19/20,1,UKR
Ukraine,3/2/20,1,UKR
Ukraine,3/20/20,1,UKR
Ukraine,3/21/20,1,UKR
Ukraine,3/22/20,1,UKR
Ukraine,3/23/20,1,UKR
Ukraine,3/24/20,1,UKR
Ukraine,3/25/20,1,UKR
Ukraine,3/26/20,1,UKR
Ukraine,3/27/20,1,UKR
Ukraine,3/28/20,1,UKR
Ukraine,3/29/20,1,UKR
Ukraine,3/30/20,1,UKR
Ukraine,3/5/20,1,UKR
Ukraine,3/6/20,1,UKR
Ukraine,3/8/20,1,UKR
Ukraine,3/9/20,1,UKR
Ukraine,4/2/20,1,UKR
United Arab Emirates,1/23/20,0,ARE
United Arab Emirates,2/2/20,0,ARE
United Arab Emirates,2/23/20,0,ARE
United Arab Emirates,2/25/20,0,ARE
United Arab Emirates,2/27/20,0,ARE
United Arab Emirates,3/10/20,0,ARE
United Arab Emirates,3/11/20,0,ARE
United Arab Emirates,3/12/20,0,ARE
United Arab Emirates,3/13/20,0,ARE
United Arab Emirates,3/14/20,0,ARE
United Arab Emirates,3/15/20,0,ARE
United Arab Emirates,3/16/20,0,ARE
United Arab Emirates,3/17/20,0,ARE
United Arab Emirates,3/18/20,0,ARE
United Arab Emirates,3/19/20,0,ARE
United Arab Emirates,3/2/20,0,ARE
United Arab Emirates,3/20/20,0,ARE
United Arab Emirates,3/21/20,0,ARE
United Arab Emirates,3/22/20,0,ARE
United Arab Emirates,3/23/20,0,ARE
United Arab Emirates,3/24/20,1,ARE
United Arab Emirates,3/25/20,1,ARE
United Arab Emirates,3/26/20,1,ARE
United Arab Emirates,3/27/20,1,ARE
United Arab Emirates,3/28/20,1,ARE
United Arab Emirates,3/29/20,1,ARE
United Arab Emirates,3/30/20,1,ARE
United Arab Emirates,3/5/20,1,ARE
United Arab Emirates,3/6/20,1,ARE
United Arab Emirates,3/8/20,1,ARE
United Arab Emirates,3/9/20,1,ARE
United Arab Emirates,4/2/20,1,ARE
United Kingdom,1/23/20,0,GBR
United Kingdom,2/2/20,0,GBR
United Kingdom,2/23/20,0,GBR
United Kingdom,2/25/20,0,GBR
United Kingdom,2/27/20,0,GBR
United Kingdom,3/10/20,0,GBR
United Kingdom,3/11/20,0,GBR
United Kingdom,3/12/20,0,GBR
United Kingdom,3/13/20,0,GBR
United Kingdom,3/14/20,0,GBR
United Kingdom,3/15/20,0,GBR
United Kingdom,3/16/20,0,GBR
United Kingdom,3/17/20,0,GBR
United Kingdom,3/18/20,0.5,GBR
United Kingdom,3/19/20,0.5,GBR
United Kingdom,3/2/20,0.5,GBR
United Kingdom,3/20/20,0.5,GBR
United Kingdom,3/21/20,0.5,GBR
United Kingdom,3/22/20,0.5,GBR
United Kingdom,3/23/20,0.5,GBR
United Kingdom,3/24/20,0.5,GBR
United Kingdom,3/25/20,0.5,GBR
United Kingdom,3/26/20,0.5,GBR
United Kingdom,3/27/20,0.5,GBR
United Kingdom,3/28/20,0.5,GBR
United Kingdom,3/29/20,0.5,GBR
United Kingdom,3/30/20,0.5,GBR
United Kingdom,3/5/20,0.5,GBR
United Kingdom,3/6/20,0.5,GBR
United Kingdom,3/8/20,0.5,GBR
United Kingdom,3/9/20,0.5,GBR
United Kingdom,4/2/20,0.5,GBR
United States,1/23/20,0,USA
United States,2/2/20,0,USA
United States,2/23/20,0,USA
United States,2/25/20,0,USA
United States,2/27/20,0,USA
United States,3/10/20,0,USA
United States,3/11/20,0,USA
United States,3/12/20,0,USA
United States,3/13/20,0,USA
United States,3/14/20,0,USA
United States,3/15/20,0,USA
United States,3/16/20,0,USA
United States,3/17/20,0,USA
United States,3/18/20,0,USA
United States,3/19/20,0.5,USA
United States,3/2/20,0.5,USA
United States,3/20/20,0.5,USA
United States,3/21/20,0.5,USA
United States,3/22/20,0.5,USA
United States,3/23/20,0.5,USA
United States,3/24/20,0.5,USA
United States,3/25/20,0.5,USA
United States,3/26/20,0.5,USA
United States,3/27/20,0.5,USA
United States,3/28/20,0.5,USA
United States,3/29/20,0.5,USA
United States,3/30/20,0.5,USA
United States,3/5/20,0.5,USA
United States,3/6/20,0.5,USA
United States,3/8/20,0.5,USA
United States,3/9/20,0.5,USA
United States,4/2/20,0.5,USA
Uruguay,1/23/20,0,URY
Uruguay,2/2/20,0,URY
Uruguay,2/23/20,0,URY
Uruguay,2/25/20,0,URY
Uruguay,2/27/20,0,URY
Uruguay,3/10/20,0,URY
Uruguay,3/11/20,0,URY
Uruguay,3/12/20,0,URY
Uruguay,3/13/20,0,URY
Uruguay,3/14/20,0,URY
Uruguay,3/15/20,0,URY
Uruguay,3/16/20,1,URY
Uruguay,3/17/20,1,URY
Uruguay,3/18/20,1,URY
Uruguay,3/19/20,1,URY
Uruguay,3/2/20,1,URY
Uruguay,3/20/20,1,URY
Uruguay,3/21/20,1,URY
Uruguay,3/22/20,1,URY
Uruguay,3/23/20,1,URY
Uruguay,3/24/20,1,URY
Uruguay,3/25/20,1,URY
Uruguay,3/26/20,1,URY
Uruguay,3/27/20,1,URY
Uruguay,3/28/20,1,URY
Uruguay,3/29/20,1,URY
Uruguay,3/30/20,1,URY
Uruguay,3/5/20,1,URY
Uruguay,3/6/20,1,URY
Uruguay,3/8/20,1,URY
Uruguay,3/9/20,1,URY
Uruguay,4/2/20,1,URY
Uzbekistan,1/23/20,0,UZB
Uzbekistan,2/2/20,0,UZB
Uzbekistan,2/23/20,0,UZB
Uzbekistan,2/25/20,0,UZB
Uzbekistan,2/27/20,0,UZB
Uzbekistan,3/10/20,0,UZB
Uzbekistan,3/11/20,0,UZB
Uzbekistan,3/12/20,0,UZB
Uzbekistan,3/13/20,0,UZB
Uzbekistan,3/14/20,0,UZB
Uzbekistan,3/15/20,0,UZB
Uzbekistan,3/16/20,0,UZB
Uzbekistan,3/17/20,0,UZB
Uzbekistan,3/18/20,0,UZB
Uzbekistan,3/19/20,0,UZB
Uzbekistan,3/2/20,0,UZB
Uzbekistan,3/20/20,0.5,UZB
Uzbekistan,3/21/20,0.5,UZB
Uzbekistan,3/22/20,0.5,UZB
Uzbekistan,3/23/20,0.5,UZB
Uzbekistan,3/24/20,0.5,UZB
Uzbekistan,3/25/20,0.5,UZB
Uzbekistan,3/26/20,0.5,UZB
Uzbekistan,3/27/20,0.5,UZB
Uzbekistan,3/28/20,0.5,UZB
Uzbekistan,3/29/20,0.5,UZB
Uzbekistan,3/30/20,0.5,UZB
Uzbekistan,3/5/20,0.5,UZB
Uzbekistan,3/6/20,0.5,UZB
Uzbekistan,3/8/20,0.5,UZB
Uzbekistan,3/9/20,0.5,UZB
Uzbekistan,4/2/20,0.5,UZB
Venezuela,1/23/20,0,VEN
Venezuela,2/2/20,0,VEN
Venezuela,2/23/20,0,VEN
Venezuela,2/25/20,0,VEN
Venezuela,2/27/20,0,VEN
Venezuela,3/10/20,0,VEN
Venezuela,3/11/20,0,VEN
Venezuela,3/12/20,0,VEN
Venezuela,3/13/20,0,VEN
Venezuela,3/14/20,0,VEN
Venezuela,3/15/20,0,VEN
Venezuela,3/16/20,1,VEN
Venezuela,3/17/20,1,VEN
Venezuela,3/18/20,1,VEN
Venezuela,3/19/20,1,VEN
Venezuela,3/2/20,1,VEN
Venezuela,3/20/20,1,VEN
Venezuela,3/21/20,1,VEN
Venezuela,3/22/20,1,VEN
Venezuela,3/23/20,1,VEN
Venezuela,3/24/20,1,VEN
Venezuela,3/25/20,1,VEN
Venezuela,3/26/20,1,VEN
Venezuela,3/27/20,1,VEN
Venezuela,3/28/20,1,VEN
Venezuela,3/29/20,1,VEN
Venezuela,3/30/20,1,VEN
Venezuela,3/5/20,1,VEN
Venezuela,3/6/20,1,VEN
Venezuela,3/8/20,1,VEN
Venezuela,3/9/20,1,VEN
Venezuela,4/2/20,1,VEN
Vietnam,1/23/20,0,VNM
Vietnam,2/2/20,0,VNM
Vietnam,2/23/20,0,VNM
Vietnam,2/25/20,0,VNM
Vietnam,2/27/20,0,VNM
Vietnam,3/10/20,0,VNM
Vietnam,3/11/20,0,VNM
Vietnam,3/12/20,0,VNM
Vietnam,3/13/20,0,VNM
Vietnam,3/14/20,0,VNM
Vietnam,3/15/20,0,VNM
Vietnam,3/16/20,0,VNM
Vietnam,3/17/20,0,VNM
Vietnam,3/18/20,0,VNM
Vietnam,3/19/20,1,VNM
Vietnam,3/2/20,1,VNM
Vietnam,3/20/20,1,VNM
Vietnam,3/21/20,1,VNM
Vietnam,3/22/20,1,VNM
Vietnam,3/23/20,1,VNM
Vietnam,3/24/20,1,VNM
Vietnam,3/25/20,1,VNM
Vietnam,3/26/20,1,VNM
Vietnam,3/27/20,1,VNM
Vietnam,3/28/20,1,VNM
Vietnam,3/29/20,1,VNM
Vietnam,3/30/20,1,VNM
Vietnam,3/5/20,1,VNM
Vietnam,3/6/20,1,VNM
Vietnam,3/8/20,1,VNM
Vietnam,3/9/20,1,VNM
Vietnam,4/2/20,1,VNM
Zimbabwe,1/23/20,0,ZWE
Zimbabwe,2/2/20,0,ZWE
Zimbabwe,2/23/20,0,ZWE
Zimbabwe,2/25/20,0,ZWE
Zimbabwe,2/27/20,0,ZWE
Zimbabwe,3/10/20,0,ZWE
Zimbabwe,3/11/20,0,ZWE
Zimbabwe,3/12/20,0,ZWE
Zimbabwe,3/13/20,0,ZWE
Zimbabwe,3/14/20,0,ZWE
Zimbabwe,3/15/20,0,ZWE
Zimbabwe,3/16/20,0,ZWE
Zimbabwe,3/17/20,0,ZWE
Zimbabwe,3/18/20,0,ZWE
Zimbabwe,3/19/20,0,ZWE
Zimbabwe,3/2/20,0,ZWE
Zimbabwe,3/20/20,0,ZWE
Zimbabwe,3/21/20,0,ZWE
Zimbabwe,3/22/20,0,ZWE
Zimbabwe,3/23/20,0,ZWE
Zimbabwe,3/24/20,0,ZWE
Zimbabwe,3/25/20,0,ZWE
Zimbabwe,3/26/20,0,ZWE
Zimbabwe,3/27/20,1,ZWE
Zimbabwe,3/28/20,1,ZWE
Zimbabwe,3/29/20,1,ZWE
Zimbabwe,3/30/20,1,ZWE
Zimbabwe,3/5/20,1,ZWE
Zimbabwe,3/6/20,1,ZWE
Zimbabwe,3/8/20,1,ZWE
Zimbabwe,3/9/20,1,ZWE
Zimbabwe,4/2/20,1,ZWE
Brazil,1/23/20,0,BRA
Brazil,2/2/20,0,BRA
Brazil,2/23/20,0,BRA
Brazil,2/25/20,0,BRA
Brazil,2/27/20,0,BRA
Brazil,3/10/20,0,BRA
Brazil,3/11/20,0,BRA
Brazil,3/12/20,0,BRA
Brazil,3/13/20,0,BRA
Brazil,3/14/20,0,BRA
Brazil,3/15/20,0,BRA
Brazil,3/16/20,0,BRA
Brazil,3/17/20,0,BRA
Brazil,3/18/20,0,BRA
Brazil,3/19/20,0,BRA
Brazil,3/2/20,0,BRA
Brazil,3/20/20,0,BRA
Brazil,3/21/20,0,BRA
Brazil,3/22/20,0,BRA
Brazil,3/23/20,0,BRA
Brazil,3/24/20,0,BRA
Brazil,3/25/20,0,BRA
Brazil,3/26/20,0,BRA
Brazil,3/27/20,0,BRA
Brazil,3/28/20,0,BRA
Brazil,3/29/20,0,BRA
Brazil,3/30/20,0,BRA
Brazil,3/5/20,0,BRA
Brazil,3/6/20,0,BRA
Brazil,3/8/20,0,BRA
Brazil,3/9/20,0,BRA
Brazil,4/2/20,0,BRA
